property_type,area_m2,frontage_m,road_width_m,district,district_code,price_million_vnd,price_per_m2_million,source,url
land,930.0,5.0,7.5,Hai Chau,1,13000.0,13.98,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/lo-930m2-bien-binh-minh-thang-gan-khu-nam-hoi-an-vinpaeal-es1835726
land,100.0,7.5,2.0,Hai Chau,1,10500.0,105.0,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/mat-tien-xo-viet-nghe-tinh-hoa-cuong-nam-ngay-nga-tu-duong-2-9-sam-uat-es1562699
land,250.0,10.0,7.5,Hai Chau,1,28500.0,114.0,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/chinh-chu-can-2-lo-duong-nguyen-tat-thanh-tp-es1678569
land,52.0,5.0,7.5,Hai Chau,1,2000.0,38.46,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/kiet-141-tieu-la-thong-le-thanh-nghi-ra-duong-chinh-170m-es1546010
land,148.0,5.0,7.5,Thanh Khe,2,1800.0,12.16,homedy_land_list,https://homedy.com/ban-dat-quan-thanh-khe-da-nang/can-148m2-dong-gia-tot-es1531800
land,56.0,5.0,7.5,Thanh Khe,2,1870.0,33.39,homedy_land_list,https://homedy.com/ban-dat-quan-thanh-khe-da-nang/kiet-ha-huy-tap-phuong-hoa-es1495774
land,80.0,5.0,5.5,Son Tra,3,12500.0,156.25,alonhadat_land_list,https://alonhadat.com.vn/-hiem-lo-goc-2-mat-tien-duong-sat-vuong-thua-vu-khu-vuc-bien-pham-van-dong-nhinh-12-ty-18677111.html
land,122.0,6.0,4.0,Son Tra,3,7100.0,58.2,alonhadat_land_list,https://alonhadat.com.vn/-dat-dep-122m2-sat-bai-tam-my-khe-ngang-6m-hiem-co-tang-nha-co-dong-tien-chi-7ty1-18679541.html
land,90.0,5.0,7.5,Ngu Hanh Son,4,8600.0,95.56,alonhadat_land_list,https://alonhadat.com.vn/chu-can-ban-gap-ban-dat-mat-pho-canh-bien-my-khe-90m2-ngang-5m-duong-7-5m-xiu-8-ty-18404945.html
land,228.0,10.0,7.0,Ngu Hanh Son,4,30000.0,131.58,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-dat-dep-duong-khue-my-dong-1-dt-228m2-ngang-10m-gia-31-ty--18217708.html
land,189.0,10.0,7.0,Son Tra,3,36000.0,190.48,alonhadat_land_list,https://alonhadat.com.vn/dat-dinh-dat-164m2-ngang-10m-huong-dong-bien-son-tra-dep-re-16586984.html
land,181.0,8.4,11.0,Cam Le,6,16000.0,88.4,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-goc-2mt-phan-thao-sat-du-an-aeon-mall-hoa-xuan-181m2-gia-15-ty-tl-18680615.html
land,164.0,8.0,7.5,Cam Le,6,12000.0,73.17,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-goc-2mt-duong-loan-gan-du-an-aeon-mall-hoa-xuan-164m2-chi-12-ty-tl-18680656.html
land,93.0,5.0,6.0,Ngu Hanh Son,4,5300.0,56.99,alonhadat_land_list,https://alonhadat.com.vn/lo-dat-bien-tan-tra-mat-tien-le-thi-rieng-93m2-ngang-5m-sat-bien-tan-tra-5-3-ty-18322571.html
land,200.0,8.0,5.0,Son Tra,3,26400.0,132.0,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-tang-nha-nguyen-duy-hieu-200m-ngang-8m-gan-bien-my-khe-chi-26-4-ty-18677583.html
land,72.0,5.0,5.0,Hai Chau,1,5200.0,72.22,alonhadat_land_list,https://alonhadat.com.vn/-vo-no-bo-pho-ban-gap-lo-dat-dep-sat-118-cach-mang-thang-8--18677270.html
land,220.0,5.0,7.5,Lien Chieu,5,25000.0,113.64,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-mat-tien-ngo-thi-nham-vi-tri-dep-kinh-doanh-cafe-san-vuon-ly-tuong-18679522.html
land,73.0,5.0,7.0,Son Tra,3,10000.0,136.99,alonhadat_land_list,https://alonhadat.com.vn/dat-nguyen-duc-an-150m2-ngang-10m-duong-7m5-bien-my-khe-dep-re-17343974.html
land,100.0,5.0,5.0,Son Tra,3,7850.0,78.5,alonhadat_land_list,https://alonhadat.com.vn/dat-tran-khat-chan-yen-tinh-sat-khuc-hao-ngo-quyen-dep-re-9642190.html
land,127.0,5.0,15.0,Son Tra,3,10500.0,82.68,alonhadat_land_list,https://alonhadat.com.vn/dat-chu-huy-man-127m2-duong-15m-thong-bien-son-tra-dep-re-18393112.html
land,169.0,5.0,3.0,Hai Chau,1,9500.0,56.21,alonhadat_land_list,https://alonhadat.com.vn/lo-dat-40-8-bau-hac-5-hai-chau-chinh-chu-can-tien-ban-nhanh-18677428.html
land,143.0,5.0,10.0,Ngu Hanh Son,4,33500.0,234.27,alonhadat_land_list,https://alonhadat.com.vn/sieu-pham-dat-tang-nha-lo-goc-2-mat-tien-sam-uat-18679783.html
land,119.0,5.0,7.5,Cam Le,6,5750.0,48.32,alonhadat_land_list,https://alonhadat.com.vn/-can-ban-lo-dat-mt-duong-phan-khoang-p-an-khe-da-nang-18678863.html
land,89.0,5.0,5.5,Lien Chieu,5,5500.0,61.8,alonhadat_land_list,https://alonhadat.com.vn/-can-ban-lo-dat-mt-kep-cong-duong-ho-truong-1-da-nang-18678911.html
land,152.0,5.0,7.5,Son Tra,3,29000.0,190.79,alonhadat_land_list,https://alonhadat.com.vn/mat-tien-dang-vu-hy-quy-dat-hiem-gan-bien-my-khe-18003969.html
land,109.0,5.0,7.5,Ngu Hanh Son,4,6500.0,59.63,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-dat-109m-duong-ba-bang-nhan-ngu-hanh-son-khu-bien-son-thuy-18623467.html
land,100.0,5.0,15.0,Son Tra,3,11500.0,115.0,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-100m2-mat-tien-ho-han-thuong-duong-15m-son-tra-da-nang-18228715.html
land,76.0,4.0,7.0,Son Tra,3,11500.0,151.32,alonhadat_land_list,https://alonhadat.com.vn/can-ban-lo-dat-gia-tot-nhat-khu-vuc-duong-le-van-quy-76m-11-5-ti--18680275.html
land,106.0,6.0,10.0,Son Tra,3,26500.0,250.0,alonhadat_land_list,https://alonhadat.com.vn/can-ban-lo-2mt-sieu-hiem-duong-losseby-duong-tri-trach-s109m-27-ti--17320199.html
land,220.0,10.0,7.0,Son Tra,3,36000.0,163.64,alonhadat_land_list,https://alonhadat.com.vn/can-ban-cap-dat-dep-duong-an-don-6-gia-tot-nhat-khu-vuc-s220m-36-ti--17318988.html
land,233.0,10.0,7.0,Son Tra,3,48000.0,206.01,alonhadat_land_list,https://alonhadat.com.vn/can-ban-cap-duong-dinh-nghe-sieu-hiem-s233m-gia-ban-48-ti--17320268.html
land,185.0,10.0,7.0,Son Tra,3,35000.0,189.19,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-2-mt-duong-nguyen-duc-an-pham-van-s185m-gia-35-ti--17339522.html
land,262.0,5.0,15.0,Son Tra,3,79000.0,301.53,alonhadat_land_list,https://alonhadat.com.vn/can-ban-lo-dat-3mt-duong-ho-nghinh-gia-tot-s262m-79-ti--18680119.html
land,145.0,6.0,10.0,Lien Chieu,5,10500.0,72.41,alonhadat_land_list,https://alonhadat.com.vn/-dat-mat-tien-duong-nguyen-chanh-gan-hoang-thi-loan-nguyen-luong-bang-vi-tri-vip-17662752.html
land,168.0,7.0,33.0,Lien Chieu,5,18000.0,107.14,alonhadat_land_list,https://alonhadat.com.vn/-dat-mat-tien-duong-nguyen-sinh-sac-hoa-minh-dt-168m2-ngang-7m-huong-dong-nam-18323439.html
land,366.0,5.0,33.0,Hai Chau,1,80000.0,218.58,alonhadat_land_list,https://alonhadat.com.vn/3-mat-tien-duong-xo-viet-nghe-tinh-366m2-san-pham-doc-ban-loi-trung-tam-18679698.html
land,206.0,5.0,7.0,Son Tra,3,40000.0,194.17,alonhadat_land_list,https://alonhadat.com.vn/can-ban-lo-dat-2mt-gia-tot-duong-ngo-quang-huy-s206m-40-ti--18678690.html
land,200.0,9.0,7.0,Son Tra,3,63000.0,315.0,alonhadat_land_list,https://alonhadat.com.vn/can-can-2-lo-lien-ke-duong-ha-bong-s202m-63-ti--18678662.html
land,180.0,10.0,7.0,Son Tra,3,31500.0,175.0,alonhadat_land_list,https://alonhadat.com.vn/can-ban-lo-doi-kep-cong-duong-le-tan-toan-180m-31-5-ti--18678587.html
land,85.0,5.0,7.0,Son Tra,3,16800.0,197.65,alonhadat_land_list,https://alonhadat.com.vn/can-ban-lo-2mt-gia-tot-duong-nguyen-cong-sau-85m-16-8-ti--18678576.html
land,155.0,5.0,7.0,Son Tra,3,19500.0,125.81,alonhadat_land_list,https://alonhadat.com.vn/can-ban-dat-2mt-duong-hoang-duc-luong-s155m-19-5-ti--18678522.html
land,205.0,5.0,20.0,Son Tra,3,85000.0,414.63,alonhadat_land_list,https://alonhadat.com.vn/can-ban-2-lo-lien-ke-duong-hoang-sa-doi-dien-bai-tam-man-thai-205m-gia-85-ti--18678490.html
land,993.0,5.0,40.0,Son Tra,3,160000.0,161.13,alonhadat_land_list,https://alonhadat.com.vn/can-ban-lo-hoang-sa-view-truc-dien-bien-dien-tich-993m-xay-dung-28-tang-160-ti--18678470.html
land,90.0,5.0,7.5,Son Tra,3,8400.0,93.33,alonhadat_land_list,https://alonhadat.com.vn/sieu-hiem-mt-7m5-khu-vuc-vien-son-tra-dt-90m2-gia-7tyx-gia-dep-re-17899726.html
land,80.0,5.0,5.5,Son Tra,3,11000.0,137.5,alonhadat_land_list,https://alonhadat.com.vn/dat-mt-duong-tran-duc-thong-dt-80m2-sat-toa-thap-doi-vuong-thua-vu-16939061.html
land,65.0,5.0,5.5,Son Tra,3,11000.0,169.23,alonhadat_land_list,https://alonhadat.com.vn/-gia-dat-tang-nha-3-tang-7pn-duong-tri-trach-5m5-gan-bien-son-tra--18676996.html
land,125.0,5.0,5.5,Cam Le,6,6900.0,55.2,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-tang-nha-gac-lung-bui-xuong-trach-khue-trung-da-nang-dien-tich-160m-n-18092547.html
land,115.0,5.0,15.0,Son Tra,3,14800.0,128.7,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-dat-64-nguyen-thi-dinh-an-hai-bac-son-tra-da-nang-vi-tri-kinh-doanh-gia-re-18677106.html
land,82.0,5.0,5.5,Ngu Hanh Son,4,10500.0,128.05,alonhadat_land_list,https://alonhadat.com.vn/chu-giam-2ty-ngop-bank-ban-nhanh-mat-tien-my-da-dong-sat-bien-my-khe-18681002.html
land,142.0,5.0,5.0,Lien Chieu,5,5700.0,40.14,alonhadat_land_list,https://alonhadat.com.vn/-to-hieu-dat-kiet-oto-dt-142m2-ngang-5m6-za-ga-nhanh-5-x-toi--18315352.html
land,100.0,5.0,10.0,Cam Le,6,8600.0,86.0,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-tang-nha-cap-4-thanh-thai-khue-trung-chu-dang-can-ban-gap-giam-chao-sau-18678511.html
land,102.0,5.0,5.0,Son Tra,3,5800.0,56.86,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-tang-nha-kiet-5m-oto-thong-le-tan-trung-gia-tot-18663106.html
land,186.0,5.0,5.0,Ngu Hanh Son,4,16500.0,88.71,alonhadat_land_list,https://alonhadat.com.vn/ban-186-m2-dat-ngay-gan-truc-chinh-nguyen-van-thoai-ngang-den-7-9m-gia-chi-16-5-ty-18656479.html
land,160.0,10.0,7.5,Son Tra,3,26000.0,162.5,alonhadat_land_list,https://alonhadat.com.vn/lo-cap-sieu-dep-7m5-nguyen-duc-an-dt-160m2-ngang-10m-gan-bai-tam-pham-van-dong-18677982.html
land,302.0,5.0,10.0,Hai Chau,1,255.0,0.84,alonhadat_land_list,https://alonhadat.com.vn/-sieu-pham-goc-2-mat-tien-lo-dat-kim-cuong-khu-sun-downtown-da-nang--18677955.html
land,365.0,17.4,33.0,Cam Le,6,80000.0,219.18,alonhadat_land_list,https://alonhadat.com.vn/chu-gui-ban-365m2-dat-so-huu-3-mat-tien-dong-tien-84-trieu-thang-dang-san-hop-dong-thue-18677837.html
land,122.0,5.0,5.5,Son Tra,3,8000.0,65.57,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-dinh-nhat-than-dt-121m2-khu-bien-man-thai-gia-tot-18568069.html
land,91.0,6.0,5.5,Son Tra,3,11300.0,124.18,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-tan-thai-2-dt-91m2-ngang-6m-rat-hiem-sat-bien-man-thai-18381978.html
land,110.0,5.0,7.5,Ngu Hanh Son,4,6500.0,59.09,alonhadat_land_list,https://alonhadat.com.vn/ban-re-lo-dat-dep-110m-mt-duong-7m5-ba-bang-nhan-ngay-ub-p-ngu-hanh-son-gia-tot-6-5-ty-18614709.html
land,100.0,5.0,11.0,Ngu Hanh Son,4,10900.0,109.0,alonhadat_land_list,https://alonhadat.com.vn/-dat-mat-tien-doan-khue-gia-tot-hiem-co--18329165.html
land,165.0,5.0,7.0,Ngu Hanh Son,4,15500.0,93.94,alonhadat_land_list,https://alonhadat.com.vn/-lo-goc-2-mat-tien-tiem-nang-dau-tu-gan-bien-goc-18298475.html
land,90.0,5.0,15.0,Son Tra,3,11200.0,124.44,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-duong-15m-tran-nhan-tong-gan-bao-tang-3d-dt-90m2-gia-11-9-ty-18556941.html
land,100.0,5.0,5.5,Cam Le,6,10400.0,104.0,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-duong-le-dinh-hoa-xuan-co-dong-tien-6tr-th-dt-100m2-gia-5-ty-50-trieu-18677712.html
land,90.0,5.0,33.0,Hai Chau,1,28000.0,311.11,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-duong-2-thang-9-ngay-pho-di-bo-bach-dang-dt-90-4m2-gia-28-ty-tl-18678001.html
land,227.0,12.0,7.5,Hai Chau,1,31500.0,138.77,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-duong-nguyen-xuan-nhi-sat-song-thang-long-dt-227m2-ngang-12m-gia-31-5-ty-18678111.html
land,215.0,5.0,10.0,Ngu Hanh Son,4,25200.0,117.21,alonhadat_land_list,https://alonhadat.com.vn/-ban-cap-dat-duong-truong-quang-duoc-nam-hoa-xuan-dt-215m2-gia-25-2-ty-18587482.html
land,227.0,5.0,7.0,Hai Chau,1,31500.0,138.77,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-duong-7m5-nguyen-xuan-nhi-gan-thang-long-dt-227m2-gia-31-5-tytl--18674138.html
land,160.0,5.0,5.0,Son Tra,3,31500.0,196.88,alonhadat_land_list,https://alonhadat.com.vn/ban-cap-tran-duc-thong-sat-bien-vi-tri-cuc-hiem-dt-160m2-gia-28-5-ty-tl-17578910.html
land,105.0,6.8,7.5,Son Tra,3,21990.0,209.43,alonhadat_land_list,https://alonhadat.com.vn/dat-vang-pham-cu-luong-bien-my-khe-ngang-6-8m-hiem-18677164.html
land,100.0,5.0,5.5,Cam Le,6,4450.0,44.5,alonhadat_land_list,https://alonhadat.com.vn/-re-nhat-hoa-xuan-100m2-co-man-mai-ban-dat-tang-nha-c4-4-45-ty--18659310.html
land,375.0,15.0,33.0,Hai Chau,1,120000.0,320.0,alonhadat_land_list,https://alonhadat.com.vn/ban-375m-dat-vang-duong-2-9-ngang-15m-vi-tri-dac-dia-18679599.html
land,74.0,5.0,6.0,Cam Le,6,7900.0,106.76,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-duong-cao-xuan-huy-gan-dh-ngoai-ngu-da-nang-18312770.html
land,92.0,9.5,5.0,Lien Chieu,5,4550.0,49.46,alonhadat_land_list,https://alonhadat.com.vn/-quy-dat-dep-cho-khach-thich-khong-gian-rong--18678792.html
land,75.0,5.0,5.5,Thanh Khe,2,5800.0,77.33,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-tang-kem-nha-cap-4-phan-phu-tien-cai-tao-o-dep-me-18678238.html
land,102.0,6.0,5.5,Cam Le,6,5500.0,53.92,alonhadat_land_list,https://alonhadat.com.vn/dat-mt-tran-huy-lieu-gan-le-dai-hanh-cam-le-dien-tich-102m2-ngang-6m--18681756.html
land,105.0,5.0,7.5,Lien Chieu,5,4350.0,41.43,alonhadat_land_list,https://alonhadat.com.vn/-dat-dep-mai-van-ngoc-duong-7-5m-le-5m-gia-chi-4-ty-xx--18681719.html
land,90.0,5.0,10.0,Ngu Hanh Son,4,9000.0,100.0,alonhadat_land_list,https://alonhadat.com.vn/gio-hang-nhung-lo-nam-viet-a-vi-tri-sat-bo-song-han-view-phao-hoa-17357227.html
land,99.0,5.0,5.5,Cam Le,6,5300.0,53.54,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-mat-tien-nguyen-thuat-p-an-khe-tp-da-nang-18678896.html
land,141.0,5.0,15.0,Son Tra,3,42000.0,297.87,alonhadat_land_list,https://alonhadat.com.vn/-lo-goc-2-mat-tien-ho-nghinh-truc-ra-bien-vo-nguyen-giap-dat-vang-hai-ra-tien--18326399.html
land,113.0,5.0,33.0,Thanh Khe,2,25400.0,224.78,alonhadat_land_list,https://alonhadat.com.vn/-sieu-pham-mat-tien-nguyen-van-linh-s113m-gia-chi-25-4-ty--18666561.html
land,134.0,6.8,33.0,Son Tra,3,17500.0,130.6,alonhadat_land_list,https://alonhadat.com.vn/-re-nhat-khu-lo-goc-tran-thanh-tong-nguyen-hien-nai-hien-dong-s-134m-gia-17-5ty--18599211.html
land,116.0,7.0,4.5,Thanh Khe,2,6950.0,59.91,alonhadat_land_list,https://alonhadat.com.vn/giam-sau-lo-goc-2-mat-thoang-kiet-o-to-dien-bien-phu-3-tang-116m-ngang-7m-6-95-ty-18679465.html
land,678.0,48.0,11.0,Hai Chau,1,130000.0,191.74,alonhadat_land_list,https://alonhadat.com.vn/sieu-pham-goc-3-mat-tien-trung-tam-hai-chau-vi-tri-kim-cuong-678m2-ngang-48m-17708914.html
land,345.0,5.0,7.5,Ngu Hanh Son,4,28500.0,82.61,alonhadat_land_list,https://alonhadat.com.vn/-rat-hiem-goc-2mt-khu-dien-am-nhx-vi-tri-vip-ngay-dao-kim-cuong-345m2-28-ty-500-18283742.html
land,200.0,10.0,33.0,Ngu Hanh Son,4,54000.0,270.0,alonhadat_land_list,https://alonhadat.com.vn/can-ban-200m2-dat-mat-tien-duong-ho-xuan-huong-gan-bien-vo-nguyen-giap-gia-50-ty-tl-18081645.html
land,215.0,5.0,15.0,Son Tra,3,16000.0,74.42,alonhadat_land_list,https://alonhadat.com.vn/ban-manh-dat-mat-pho-nguyen-phan-vinh-215m2-mat-tien-5m-gia-16-ty-18681063.html
land,56.0,4.0,5.5,Hai Chau,1,5800.0,103.57,alonhadat_land_list,https://alonhadat.com.vn/-mat-tien-5m5-hoa-son-1-ban-dat-tang-nha-vi-tri-dac-dia-18681387.html
land,100.0,5.0,20.0,Son Tra,3,8900.0,89.0,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-duong-tran-thanh-tong-sat-khuc-hao-gan-cho-nai-hien-dong-son-tra-tp-da-nang-16325566.html
land,130.0,5.0,7.5,Son Tra,3,12500.0,96.15,alonhadat_land_list,https://alonhadat.com.vn/dat-bien-hiem-mat-tien-7m5-cach-bien-chi-200m-dong-tien-san--18676504.html
land,100.0,5.0,10.0,Cam Le,6,5850.0,58.5,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-mt-duong-do-doc-lan-duong-10m5-gan-truong-tran-van-du-gia-5ty850-co-tl-18678331.html
land,100.0,5.0,10.0,Cam Le,6,7300.0,73.0,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-duong-bui-trang-chuoc-duong-10m5-gan-mai-chi-tho-dt-100m2-gia-7ty3-18677710.html
land,201.0,5.0,7.0,Ngu Hanh Son,4,10400.0,51.74,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-duong-7m5-dang-thai-than-khu-bien-son-thuy-dt-201m2-gia-10-4-tytl--18677788.html
land,110.0,5.0,7.0,Son Tra,3,14500.0,131.82,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-duong-7m5-pho-duc-chinh-gan-vuong-thua-vu-dt-110m2-gia-14-5-tytl--18678148.html
land,90.0,5.0,7.0,Ngu Hanh Son,4,7300.0,81.11,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-duong-da-man-dong-1-khue-my-ngu-hanh-son-dt-90m2-gia-7-3-tytl--18679176.html
land,80.0,5.0,33.0,Ngu Hanh Son,4,14500.0,181.25,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-an-duong-vuong-gan-cau-tran-thi-ly-dt-80m2-gia-14-5-ty-tl--18321552.html
land,57.0,5.0,5.0,Thanh Khe,2,6750.0,118.42,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-duong-cu-chinh-lan-ngay-cho-dt-57m2-gia-6-75-ty-tl-18636600.html
land,100.0,5.0,5.0,Hai Chau,1,14800.0,148.0,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-duong-binh-minh-3-sau-lung-duong-2-thang-9-ngay-pho-di-bo-dt-100m2-gia-15-ty-18245544.html
land,200.0,10.0,10.0,Cam Le,6,18000.0,90.0,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-ngang-10m-duong-10m5-le-quang-chi-gan-le-sy-dt-200m2-gia-18-ty-tl--18503929.html
land,200.0,5.0,30.0,Cam Le,6,37000.0,185.0,alonhadat_land_list,https://alonhadat.com.vn/ban-cap-dat-duong-nguyen-phuoc-lan-ngay-erovilla2-hoa-xuan-dt-200m2-gia-37-ty-tl-18374912.html
land,85.0,5.0,5.5,Lien Chieu,5,4950.0,58.24,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-khu-do-thi-tay-bac-hoa-minh-lien-chieu-da-nang-18678866.html
land,80.0,5.0,5.5,Lien Chieu,5,5750.0,71.88,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-duong-hoa-phu-3-hoa-minh-lien-chieu-vi-tri-dep-khu-dan-cu-hien-huu--18681269.html
land,1585.0,5.0,33.0,Cam Le,6,30000.0,18.93,alonhadat_land_list,https://alonhadat.com.vn/-quy-dat-vang-3-mat-tien-tiem-nang-khai-thac-khong-lo--18680808.html
land,100.0,5.0,5.0,Thanh Khe,2,7200.0,72.0,alonhadat_land_list,https://alonhadat.com.vn/-ban-nha-cap-4-ban-dat-tang-nha-chua-qua-dau-tu-duoi-chan-cau-vuot-nga-ba-hue--18680579.html
land,94.0,5.0,5.5,Ngu Hanh Son,4,13500.0,143.62,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-tang-nha-lo-goc-kep-kiet-duong-my-an-4-gia-hop-ly-de-so-huu-dau-tu-tiem-nan-18680296.html
land,100.0,5.0,5.0,Hoa Vang,7,2950.0,29.5,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-tang-nha-c4-kiet-oto-gan-duong-lon-dt605-hoa-tien-da-nang--18678458.html
land,542.0,5.0,10.0,Hai Chau,1,78000.0,143.91,alonhadat_land_list,https://alonhadat.com.vn/cuc-hiem-quy-dat-loi-trung-tam-hai-chau-3-mat-thoang-mat-tien-cao-thang-18322368.html
land,146.0,5.0,15.0,Hai Chau,1,65000.0,445.21,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-goc-vi-tri-kim-cuong-pho-sam-uat-le-duan-dong-tien-khung-khong-can-thu-2-18325393.html
land,464.0,5.0,10.0,Hai Chau,1,75000.0,161.64,alonhadat_land_list,https://alonhadat.com.vn/ban-nhanh-4-lo-dat-vang-trung-nu-vuong-san-gpxd-gia-tri-dau-tu-sinh-loi-dinh-18325452.html
land,100.0,5.0,5.5,Hoa Vang,7,2650.0,26.5,alonhadat_land_list,https://alonhadat.com.vn/gap-ban-lo-dat-khu-tai-dinh-cu-hoa-son-so-san-ngay-truong-tieu-hoc-chi-2-ty-xx-18669945.html
land,100.0,5.0,7.5,Cam Le,6,6870.0,68.7,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-duong-con-dau-14-hoa-xuan-da-nang-gan-duong-le-quang-chi-18678421.html
land,137.0,5.0,5.0,Ngu Hanh Son,4,12000.0,87.59,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-tang-nha-cap-4-kiet-oto-duong-do-ba-137m2-no-hau-7m-18678263.html
